nse_symbol,company_name,listing_date,issue_price,listing_price,pop_pct,close_6mo,close_1yr,close_2yr,close_3yr,return_6mo,return_1yr,return_2yr,return_3yr,cagr_6mo,cagr_1yr,cagr_2yr,cagr_3yr,nifty_close_6mo,nifty_close_1yr,nifty_close_2yr,nifty_close_3yr,nifty_close_listing,nifty_return_6mo,relative_return_6mo,nifty_return_1yr,relative_return_1yr,nifty_return_2yr,relative_return_2yr,nifty_return_3yr,relative_return_3yr,nifty_cagr_6mo,relative_cagr_6mo,nifty_cagr_1yr,relative_cagr_1yr,nifty_cagr_2yr,relative_cagr_2yr,nifty_cagr_3yr,relative_cagr_3yr
OLAELEC,Ola Electric Mobility Limited,2024-08-09,76,75.99,-0.013157894736848839,69.97000122070312,40.130001068115234,,,-7.922093406101947,-47.19041838647817,,,-15.216591172853855,-47.19041838647817,,,23559.94921875,24363.30078125,,,24367.5,-3.3140485534010464,-4.608044852700901,-0.017232866523032728,-47.17318551995514,,,,,-6.518267928659105,-8.69832324419475,-0.017232866523031465,-47.17318551995514,,,,
CEIGALL,Ceigall India Limited,2024-08-08,401,413.0,2.9925187032418954,294.04998779296875,257.79998779296875,,,-28.80145574020127,-37.57869544964437,,,-49.30767295285482,-37.57869544964437,,,23603.349609375,24363.30078125,,,24117.0,-2.129827054049011,-26.67162868615226,1.0212745418169755,-38.59996999146135,,,,,-4.214292475296444,-45.09338047755838,1.0212745418169744,-38.59996999146134,,,,
AKUMS,Akums Drugs and Pharmaceuticals Limited,2024-08-06,679,725.0,6.774668630338733,563.1869506835938,484.7578125,,,-22.31904128502155,-33.13685344827586,,,-39.65668653121814,-33.13685344827586,,,23739.25,24574.19921875,,,23992.55078125,-1.0557476091618934,-21.263293675859657,2.4242876166153784,-35.56114106489124,,,,,-2.100349188181283,-37.55633734303686,2.4242876166153726,-35.56114106489123,,,,
SANSTAR,Sanstar Limited,2024-07-26,95,106.4,12.000000000000007,108.04000091552734,90.47000122070312,,,1.541354243916671,-14.971803364000827,,,3.1064662168857726,-14.971803364000824,,,23092.19921875,24837.0,,,24834.849609375,-7.01695568137107,8.558309925287741,0.008658762419838616,-14.980462126420665,,,,,-13.541534692398894,16.64800090928467,0.008658762419844201,-14.980462126420669,,,,
EMCURE,Emcure Pharmaceuticals Limited,2024-07-10,1008,1325.05,31.45337301587301,1443.1158447265625,1280.3524169921875,,,8.910293553191392,-3.373275197751968,,,18.61452041842324,-3.373275197751968,,,23688.94921875,25355.25,,,24324.44921875,-2.6125976966012368,11.522891249792629,4.237714786386318,-7.610989984138286,,,,,-5.1569387259596144,23.771459144382852,4.237714786386326,-7.610989984138294,,,,
BANSALWIRE,Bansal Wire Industries Limited,2024-07-10,256,352.05,37.51953125000001,444.2999877929688,391.7999877929688,,,26.203660784822837,11.291006332330292,,,59.27363995490629,11.291006332330289,,,23688.94921875,25355.25,,,24324.44921875,-2.6125976966012368,28.816258481424075,4.237714786386318,7.053291545943974,,,,,-5.1569387259596144,64.4305786808659,4.237714786386326,7.053291545943963,,,,
VRAJ,Vraj Iron & Steel Limited,2024-07-03,207,240.0,15.942028985507244,223.83999633789065,176.94000244140625,116.81999969482422,,-6.733334859212229,-26.274998982747395,-51.32500012715657,,-13.013291735161625,-26.274998982747398,-30.232529160902345,,23742.900390625,25405.30078125,23946.25,,24286.5,-2.238278917814424,-4.495055941397805,4.606677706750665,-30.881676689498057,-1.4009840858089884,-49.924016041347585,,,-4.4264589104895276,-8.586832824672097,4.606677706750673,-30.88167668949807,-0.7029628265822763,-29.52956633432007,,
ABDL,Allied Blenders and Distillers Limited,2024-07-02,281,318.1,13.202846975088974,422.3402099609375,420.7072143554688,659.5,,32.76963532252042,32.25627612557962,107.32474064759508,,76.27776063675063,32.25627612557962,43.98775664881895,,23644.80078125,25453.400390625,23946.25,,24123.849609375,-1.9857893158927349,34.75542463841316,5.511354127880612,26.744921997699006,-0.7361992892957736,108.06093993689085,,,-3.932145039714341,80.20990567646497,5.511354127880619,26.744921997699,-0.3687796367502938,44.35653628556925,,
STANLEY,Stanley Lifestyles Limited,2024-06-28,369,499.0,35.230352303523034,419.1499938964844,349.79998779296875,150.91000366210938,,-16.002005231165455,-29.899802045497243,-69.75751429617047,,-29.443368748148437,-29.899802045497246,-45.006831602616735,,23813.400390625,25637.80078125,23946.25,,24010.599609375,-0.8213006836905608,-15.180704547474894,6.777011812898063,-36.676813858395306,-0.26800500787941395,-69.48950928829106,,,-1.6358560192508143,-27.807512728897624,6.7770118128980705,-36.67681385839532,-0.13409240780886122,-44.87273919480788,,
IDEA,Vodafone Idea Ltd ,2024-04-25,11,12.0,9.090909090909092,8.130000114440918,7.46999979019165,9.520000457763672,,-32.249999046325684,-37.75000174840291,-20.6666628519694,,-54.09937370777129,-37.750001748402916,-10.930736419328912,,24399.400390625,24039.349609375,23897.94921875,,22570.349609375,8.103776914870078,-40.353775961195765,6.508538970038039,-44.25854071844095,5.882051595796096,-26.548714447765494,,,16.86426583259997,-70.96363954037126,6.508538970038047,-44.25854071844096,2.8990046578663886,-13.829741077195301,,
BHARTIHEXA,Bharti Hexacom Ltd ,2024-04-12,570,755.2,32.491228070175445,1437.48046875,1496.5052490234375,1514.199951171875,,90.34434173066737,98.16012301687465,100.50317150051309,,262.3096842888108,98.16012301687466,41.59914247639818,,24964.25,22828.55078125,23842.650390625,,22519.400390625,10.856637241517362,79.48770448915,1.3728180380579835,96.78730497881666,5.876044552904166,94.62712694760893,,,22.891940204973714,239.41774408383708,1.3728180380579769,96.78730497881669,2.8960857141340224,38.703056762264154,,
SRM,SRM Contractors Ltd ,2024-04-03,210,225.0,7.142857142857142,262.1499938964844,332.6499938964844,417.7999877929688,,16.5111083984375,47.84444173177083,85.68888346354169,,35.74838380232455,47.84444173177083,36.26770837712863,,25250.099609375,23250.099609375,22713.099609375,,22434.650390625,12.54955691186755,3.9615514865699506,3.6347756909586617,44.209666040812166,1.2411569331446255,84.44772653039706,,,26.674027610577113,9.074356191747434,3.6347756909586693,44.20966604081216,0.6186647362926401,35.649043640835984,,
KRYSTAL,Krystal Integrated Services Ltd ,2024-03-21,715,795.0,11.188811188811188,764.8952026367188,493.5000915527344,553.1500244140625,,-3.7867669639347485,-37.92451678581957,-30.421380576847483,,-7.430137887478027,-37.92451678581957,-16.586200528238425,,25415.80078125,23350.400390625,23114.5,,22011.94921875,15.463653530513168,-19.250420494447916,6.0805663259248925,-44.00508311174446,5.008873908862356,-35.43025448570984,,,33.31855286614389,-40.748690753621915,6.080566325924885,-44.005083111744455,2.4738375922666256,-19.06003812050505,,
PVSL,Popular Vehicles & Services Ltd ,2024-03-19,295,292.0,-1.0169491525423728,221.02999877929688,99.9000015258789,85.69000244140625,,-24.30479493859696,-65.78767071031544,-70.65410875294307,,-42.70235930712144,-65.78767071031544,-45.82815191720249,,25418.55078125,22907.599609375,23002.150390625,,21817.44921875,16.505603044581395,-40.810397983178355,4.996690399939698,-70.78436111025513,5.4300626988826135,-76.08417145182568,,,35.735555407815745,-78.4379147149372,4.996690399939707,-70.78436111025515,2.6791423312849005,-48.50729424848739,,
GOPAL,Gopal Snacks Ltd,2024-03-14,401,350.0,-12.718204488778055,334.32733154296875,260.6974792480469,269.0394592285156,,-4.4779052734375,-25.515005929129465,-23.131583077566965,,-8.75529419049621,-25.515005929129465,-12.325364601594702,,25388.900390625,22397.19921875,23151.099609375,,22146.650390625,14.639911421424214,-19.117816694861716,1.131317033076302,-26.64632296220577,4.535445320323466,-27.66702839789043,,,31.42309290711993,-40.17838709761614,1.1313170330762956,-26.646322962205762,2.242576904303162,-14.567941505897863,,
JGCHEM,J.G.Chemicals Ltd ,2024-03-13,221,211.0,-4.524886877828054,418.4927062988281,309.2664489746094,329.04998779296875,,98.33777549707494,46.57177676521771,55.94786151325534,,293.378731891281,46.571776765217706,24.879086124641113,,24918.44921875,22397.19921875,23151.099609375,,21997.69921875,13.277524940019472,85.06025055705547,1.8160990202988205,44.75567774491889,5.243277395309985,50.70458411794536,,,28.317976565367363,265.06075532591365,1.8160990202988225,44.755677744918884,2.5881461940462147,22.2909399305949,,
RKSWAMY,R K Swamy Ltd ,2024-03-12,288,252.0,-12.5,239.02561950683597,200.12391662597656,98.41000366210938,,-5.148563687763506,-20.58574737064422,-60.94841124519469,,-10.032050295057449,-20.585747370644224,-37.50872960580389,,25041.099609375,22470.5,23639.150390625,,22335.69921875,12.112449957930647,-17.261013645694153,0.603521653518864,-21.189269024163085,5.835730321712072,-66.78414156690677,,,25.692014355695015,-35.72406465075247,0.6035216535188681,-21.189269024163092,2.8764940701772046,-40.385223675981095,,
MUKKA,Mukka Proteins Ltd ,2024-03-07,28,44.0,57.14285714285714,45.880001068115234,34.72999954223633,22.07999992370605,,4.2727297002618965,-21.0681828585538,-49.818181991577156,,8.728021591438772,-21.068182858553797,-29.16087379955704,,25145.099609375,22552.5,24450.44921875,,22493.55078125,11.788040287242055,-7.515310586980158,0.26207164588322107,-21.330254504437022,8.6998200352219,-58.51800202679905,,,24.96565951262053,-16.237637921181758,0.26207164588321064,-21.330254504437008,4.259205845441727,-33.420079644998765,,
EXICOM,Exicom Tele-Systems Ltd ,2024-03-05,142,264.0,85.91549295774648,378.5,152.85000610351562,88.94999694824219,,43.371212121212125,-42.10227041533499,-66.30681933778705,,105.55304465105597,-42.102270415334985,-41.95417270620312,,25279.849609375,22337.30078125,24765.900390625,,22356.30078125,13.077068772383624,30.2941433488285,-0.08498722658059381,-42.0172831887544,10.778167787919129,-77.08498712570618,,,27.864234821543743,77.68880982951222,-0.08498722658059066,-42.01728318875439,5.251207968326499,-47.205380674529614,,
PLATIND,Platinum Industries Ltd ,2024-03-05,171,228.0,33.33333333333333,418.7000122070313,269.3999938964844,210.0800018310547,,83.64035623115407,18.15789205986157,-7.859648319712856,,237.23780436705172,18.15789205986156,-4.010234045348804,,25279.849609375,22337.30078125,24765.900390625,,22356.30078125,13.077068772383624,70.56328745877045,-0.08498722658059381,18.242879286442164,10.778167787919129,-18.637816107631984,,,27.864234821543743,209.373569545508,-0.08498722658059066,18.24287928644215,5.251207968326499,-9.261442013675303,,
GPTHEALTH,GPT Healthcare Ltd ,2024-02-29,186,216.15,16.209677419354843,180.4759979248047,128.8036651611328,126.26000213623048,,-16.504280395649,-40.41005544245533,-41.586859987864685,,-30.284648077515975,-40.41005544245533,-23.571510539501496,,25151.94921875,22124.69921875,25178.650390625,,21982.80078125,14.416490733078435,-30.920771128727438,0.6454975365151413,-41.055552978970475,14.537954654535499,-56.12481464240018,,,30.911333516726213,-61.195981594242184,0.6454975365151494,-41.05555297897048,7.022406371065815,-30.59391691056731,,
JUNIPER,Juniper Hotels Ltd ,2024-02-28,360,361.2,0.3333333333333302,388.25,244.3000030517578,218.32000732421875,,7.488925802879294,-32.364340240377125,-39.557030087425595,,15.538691702568919,-32.36434024037712,-22.25492304166494,,25052.349609375,22545.05078125,25178.650390625,,21951.150390625,14.127729816267282,-6.638804013387988,2.7055547434026317,-35.069894983779754,14.703101853734351,-54.26013194115995,,,30.251387130149055,-14.712695427580137,2.7055547434026384,-35.069894983779754,7.09953401100043,-29.35445705266537,,
VSTL,Vibhor Steel Tubes Limited,2024-02-20,151,421.0,178.80794701986756,264.8500061035156,155.1999969482422,116.58999633789062,,-37.09025983289415,-63.13539264887359,-72.30641417152242,,-60.42364592107228,-63.13539264887359,-47.37530443938171,,24698.849609375,22932.900390625,25454.349609375,,22196.94921875,11.271370520195713,-48.361630353089865,3.3155510003750166,-66.45094364924861,14.674991407708582,-86.981405579231,,,23.813178974426783,-84.23682489549907,3.3155510003750166,-66.45094364924861,7.086409692224049,-54.46171413160576,,
ENTERO,Entero Healthcare Solutions Limited,2024-02-16,1258,1245.0,-1.0333863275039745,1238.8499755859375,1230.6500244140625,1097.5999755859375,,-0.49397786458333337,-1.152608480798193,-11.83935939068775,,-0.9855155878596755,-1.1526084807981896,-6.106102110247735,,24541.150390625,22929.25,25682.75,,22040.69921875,11.34469985302403,-11.838677717607364,4.031409223597184,-5.1840177043953775,16.524207082104326,-28.363566472792076,,,23.976421853600073,-24.96193744145975,4.031409223597193,-5.184017704395383,7.94637885640459,-14.052480966652325,,
JSFB,Jana Small Finance Bank Limited,2024-02-14,414,396.0,-4.3478260869565215,550.5999755859375,402.3999938964844,388.1499938964844,,39.04039787523674,1.6161600748697917,-1.9823247736150569,,93.32232241304139,1.616160074869799,-0.996123698925333,,24143.75,23031.400390625,25471.099609375,,21840.05078125,10.548048820141751,28.49234905509499,5.4548847954043715,-3.8387247205345796,16.62564279036525,-18.60796756398031,,,22.208710979404444,71.11361143363695,5.454884795404369,-3.83872472053457,7.993352939134746,-8.98947663806008,,
CAPITALSFB,Capital Small Finance Bank Limited,2024-02-14,468,435.0,-7.051282051282051,294.0592956542969,294.49615478515625,268.1283569335937,,-32.40016191855244,-32.29973453214799,-38.36129725664513,,-54.30261891362071,-32.29973453214798,-21.489680459601445,,24143.75,23031.400390625,25471.099609375,,21840.05078125,10.548048820141751,-42.94821073869419,5.4548847954043715,-37.75461932755236,16.62564279036525,-54.98694004701038,,,22.208710979404444,-76.51132989302516,5.454884795404369,-37.75461932755235,7.993352939134746,-29.48303339873619,,
RPTECH,Rashi Peripherals Limited,2024-02-14,311,335.0,7.717041800643088,385.9272766113281,294.3843994140625,365.6000061035156,,15.202172122784516,-12.124059876399254,9.134330180153919,,32.71540461807672,-12.12405987639925,4.467377769404135,,24143.75,23031.400390625,25471.099609375,,21840.05078125,10.548048820141751,4.654123302642764,5.4548847954043715,-17.578944671803626,16.62564279036525,-7.491312610211333,,,22.208710979404444,10.506693638672274,5.454884795404369,-17.57894467180362,7.993352939134746,-3.5259751697306108,,
PARKHOTELS,Apeejay Surrendra Group (conglomerate),2024-02-12,155,187.0,20.64516129032258,181.9778594970703,165.75885009765625,132.58999633789062,,-2.6856366325827206,-11.358903691092914,-29.09625864283924,,-5.299146823942746,-11.358903691092914,-15.795640637101949,,24347.0,23071.80078125,25953.849609375,,21616.05078125,12.633895277109803,-15.319531909692524,6.734578923467064,-18.093482614559978,20.067489996311696,-49.16374863915094,,,26.863943652949395,-32.163090476892144,6.734578923467072,-18.093482614559985,9.57531199878543,-25.370952635887377,,
BLSE,BLS E-Services Limited,2024-02-06,135,309.0,128.88888888888889,208.5482177734375,180.7497100830078,173.9158477783203,,-32.508667387237054,-41.50494819320136,-43.716554117048446,,-54.449200221534014,-41.50494819320135,-24.977706058164586,,23992.55078125,23696.30078125,25642.80078125,,21929.400390625,9.408147755407912,-41.916815142644964,8.05722162554141,-49.56216981874277,16.933433310892116,-60.64998742794056,,,19.701427952691674,-74.15062817422569,8.05722162554141,-49.56216981874276,8.13576342306559,-33.113469481230176,,
NOVAAGRI,Nova Agritech Limited,2024-01-31,41,56.0,36.58536585365854,83.36000061035156,61.02999877929688,33.83000183105469,,48.857143947056365,8.982140677315861,-39.5892824445452,,121.5844930407466,8.982140677315865,-22.275668188491448,,24951.150390625,23249.5,25320.650390625,,21725.69921875,14.84624793613698,34.01089601091938,7.01381698194049,1.9683236953753713,16.546998721092656,-56.136281165637854,,,31.89660665008647,89.68788639066013,7.013816981940502,1.9683236953753633,7.95693526637955,-30.232603454870997,,
EPACK,Epack Durable Limited,2024-01-30,230,225.0,-2.1739130434782608,268.3900146484375,461.6499938964844,221.0500030517578,,19.28445095486111,105.17777506510417,-1.75555419921875,,42.28780239602665,105.17777506510417,-0.8816637544892703,,24857.30078125,23163.099609375,25418.900390625,,21522.099609375,15.496634772669626,3.7878161821914844,7.624720774385704,97.55305429071846,18.10604379673328,-19.86159799595203,,,33.39472643811439,8.89307595791226,7.624720774385696,97.55305429071848,8.676604564521284,-9.558268319010555,,
MEDIASSIST,Medi Assist Healthcare Services Limited,2024-01-23,418,465.0,11.24401913875598,539.955078125,577.25,422.8999938964844,,16.119371639784948,24.13978494623656,-9.05376475344422,,34.83708470018492,24.139784946236563,-4.634264409822864,,24479.05078125,23155.349609375,25289.900390625,,21238.80078125,15.256275687940684,0.8630959518442634,9.023809055250258,15.115975890986302,19.074050607185807,-28.127815360630027,,,32.84009085454586,1.9969938456390537,9.023809055250265,15.115975890986299,9.121056907998204,-13.755321317821068,,
JYOTICNC,Jyoti CNC Automation Limited,2024-01-16,331,372.0,12.386706948640484,1226.699951171875,1194.449951171875,930.5,,229.75805139028898,221.0886965515793,150.13440860215056,,987.4037245672048,221.0886965515793,58.156381029078474,,24613.0,23213.19921875,25694.349609375,,22032.30078125,11.71325339270166,218.04479799758732,5.359850744707389,215.7288458068719,16.62127285063886,133.5131357515117,,,24.798509835819683,962.6052147313851,5.359850744707395,215.7288458068719,7.991329675413694,50.16505135366478,,
INNOVACAP,Innova Captab Limited,2023-12-29,448,456.1,1.8080357142857193,507.0483093261719,1077.8577880859375,706.507568359375,,11.170425197582077,136.32049727821473,54.90190053921836,,23.588634386111895,136.32049727821473,24.45959205268928,,24010.599609375,23813.400390625,25942.099609375,,21731.400390625,10.488045766867627,0.68237943071445,9.580606691588002,126.73989058662673,19.376106201450828,35.525794337767536,,,22.076082573814325,1.5125518122975699,9.580606691588,126.73989058662673,9.259373145488459,15.200218907200822,,
AZAD,Azad Engineering Limited,2023-12-28,524,710.0,35.49618320610687,1902.9000244140625,1680.9000244140625,1645.5,,168.01408794564261,136.7464823118398,131.76056338028167,,618.3155133733466,136.7464823118398,52.2368429061381,,24044.5,23813.400390625,26042.30078125,,21778.69921875,10.403747067222902,157.61034087841972,9.342620288925515,127.40386202291428,19.57693395585961,112.18362942442207,,,21.88987366483326,596.4256397085132,9.342620288925518,127.40386202291428,9.351238655929084,42.88560425020901,,
HAPPYFORGE,Happy Forgings Limited,2023-12-27,850,1001.25,17.794117647058822,1215.6356201171875,991.6578369140624,1088.699951171875,,21.411797265137327,-0.9580187851123708,8.73407752028714,,47.4082451515081,-0.9580187851123689,4.27563354892031,,23868.80078125,23750.19921875,26042.30078125,,21654.75,10.224319289070527,11.1874779760668,9.676626230965493,-10.634645016077863,20.261378132973135,-11.527300612685995,,,21.494005627389654,25.914239524118443,9.676626230965502,-10.63464501607787,9.663748856663258,-5.388115307742948,,
MUFTI,Credo Brands Marketing Limited,2023-12-27,280,282.0,0.7142857142857143,160.40379333496094,170.54026794433594,99.68000030517578,,-43.11922222164506,-39.5247276793135,-64.65248216128518,,-67.64577119329402,-39.5247276793135,-40.546221450008055,,23868.80078125,23750.19921875,26042.30078125,,21654.75,10.224319289070527,-53.34354151071559,9.676626230965493,-49.201353910278996,20.261378132973135,-84.91386029425831,,,21.494005627389654,-89.13977682068368,9.676626230965502,-49.201353910279,9.663748856663258,-50.20997030667131,,
RBZJEWEL,RBZ Jewellers Limited,2023-12-27,100,100.0,0.0,135.72999572753906,204.3699951171875,141.0800018310547,,35.72999572753906,104.3699951171875,41.08000183105469,,84.2263174019777,104.36999511718751,18.777102941204404,,23868.80078125,23750.19921875,26042.30078125,,21654.75,10.224319289070527,25.505676438468534,9.676626230965493,94.693368886222,20.261378132973135,20.818623698081552,,,21.494005627389654,62.73231177458804,9.676626230965502,94.69336888622202,9.663748856663258,9.113354084541147,,
MUTHOOTMF,Muthoot Microfin Limited,2023-12-26,291,278.0,-4.4673539518900345,245.6100006103516,179.5800018310547,173.66000366210938,,-11.651078917139715,-35.402877039188965,-37.53237278341389,,-21.944681434945245,-35.402877039188965,-20.963535493681075,,23721.30078125,23750.19921875,26042.30078125,,21441.349609375,10.633431259747361,-22.284510176887075,10.768210263991405,-46.17108730318037,21.458309554652676,-58.99068233806656,,,22.397561123052444,-44.34224255799769,10.768210263991396,-46.17108730318036,10.208125632664977,-31.171661126346052,,
MOTISONS,Motisons Jewellers Limited,2023-12-26,55,103.9,88.90909090909092,16.454999923706055,26.920000076293945,15.470000267028809,,-84.16265647381516,-74.09047153388457,-85.11068309236882,,-97.49178550033612,-74.09047153388457,-61.41332236686969,,23721.30078125,23750.19921875,26042.30078125,,21441.349609375,10.633431259747361,-94.79608773356253,10.768210263991405,-84.85868179787597,21.458309554652676,-106.56899264702149,,,22.397561123052444,-119.88934662338856,10.768210263991396,-84.85868179787596,10.208125632664977,-71.62144799953467,,
SURAJEST,Suraj Estate Developers Limited,2023-12-26,360,343.8,-4.499999999999997,449.3310241699219,591.7999877929688,241.5500030517578,,30.69546950841241,72.13495863669829,-29.74112767546312,,70.81305750024356,72.1349586366983,-16.179434310822693,,23721.30078125,23750.19921875,26042.30078125,,21441.349609375,10.633431259747361,20.062038248665047,10.768210263991405,61.36674837270688,21.458309554652676,-51.19943723011579,,,22.397561123052444,48.41549637719112,10.768210263991396,61.36674837270691,10.208125632664977,-26.38755994348767,,
INOXINDIA,Inox India Limited,2023-12-21,660,933.15,41.38636363636363,1330.12353515625,1089.3072509765625,1131.5391845703125,,42.5412350807748,16.73442115164363,21.260160163994268,,103.18003698352709,16.73442115164363,10.118191123898445,,23567.0,23587.5,25966.400390625,,21255.05078125,10.87717570070202,31.66405938007278,10.97362336488772,5.76079778675591,22.165788535923355,-0.9056283719290867,,,22.937480913643448,80.24255606988365,10.973623364887718,5.760797786755912,10.528633636684104,-0.410442512785659,,
DOMS,Doms Industries Limited,2023-12-20,790,1400.0,77.21518987341773,1950.7421875,2926.74560546875,2589.39990234375,,39.33872767857143,109.05325753348214,84.95713588169643,,94.15281031083087,109.05325753348217,35.998947011253144,,23516.0,23951.69921875,25966.400390625,,21150.150390625,11.185970622807886,28.152757055763544,13.245999562096788,95.80725797138535,22.771705690257633,62.1854301914388,,,23.623200633358987,70.52960967747188,13.245999562096799,95.80725797138537,10.802394238688562,25.19655277256458,,
INDIASHLTR,India Shelter Finance Limited,2023-12-20,493,612.7,24.27991886409737,711.822265625,690.9685668945312,820.4786376953125,,16.17794444671127,12.77437031084237,33.911969592837025,,34.97314775863132,12.774370310842365,15.720339436434871,,23516.0,23951.69921875,25966.400390625,,21150.150390625,11.185970622807886,4.991973823903383,13.245999562096788,-0.47162925125441824,22.771705690257633,11.140263902579392,,,23.623200633358987,11.349947125272333,13.245999562096799,-0.4716292512544342,10.802394238688562,4.91794519774631,,
FLAIR,Flair Writing Instruments Limited,2023-12-01,304,503.0,65.46052631578947,284.0990905761719,280.31707763671875,297.41973876953125,,-43.51906747988631,-44.27095872033425,-40.870827282399354,,-68.09904261658363,-44.27095872033424,-23.104504216696387,,22530.69921875,24131.099609375,26175.75,,20267.900390625,11.164446166173517,-54.68351364605983,19.06067794045869,-63.33163666079294,29.14879931079442,-70.01962659319378,,,23.575340914320897,-91.67438353090452,19.060677940458692,-63.33163666079294,13.643653281120116,-36.74815749781651,,
TATATECH,Tata Technologies Limited,2023-11-30,500,1199.95,139.99,1008.3504028320312,909.952880859375,668.779296875,,-15.96729840143079,-24.167433571450896,-44.26606967998667,,-29.38505062045825,-24.167433571450893,-25.344839213880643,,22488.650390625,24131.099609375,26202.94921875,,20133.150390625,11.699609620443894,-27.666908021874683,19.857544106021503,-44.0249776774724,30.14828136858006,-74.41435104856673,,,24.768027893595622,-54.153078514053874,19.857544106021496,-44.02497767747239,14.082549659700394,-39.42738887358104,,
GANDHAR,Gandhar Oil Refineries Limited,2023-11-30,169,295.4,74.79289940828401,198.48236083984372,221.08572387695312,130.09494018554688,,-32.80895029118357,-25.15716862662385,-55.959735888440456,,-54.85362839027359,-25.15716862662385,-33.637160917001495,,22488.650390625,24131.099609375,26202.94921875,,20133.150390625,11.699609620443894,-44.508559911627465,19.857544106021503,-45.01471273264535,30.14828136858006,-86.10801725702052,,,24.768027893595622,-79.62165628386921,19.857544106021496,-45.01471273264535,14.082549659700394,-47.719710576701885,,
FEDFINA,Fedbank Financial Services Limited,2023-11-30,140,137.75,-1.607142857142857,120.6999969482422,114.77999877929688,146.75999450683594,,-12.377497678227076,-16.675137002325318,6.540830857957124,,-23.22297086870899,-16.675137002325314,3.2186179223288702,,22488.650390625,24131.099609375,26202.94921875,,20133.150390625,11.699609620443894,-24.07710729867097,19.857544106021503,-36.53268110834682,30.14828136858006,-23.60745051062294,,,24.768027893595622,-47.99099876230461,19.857544106021496,-36.53268110834681,14.082549659700394,-10.863931737371523,,
IREDA,Indian Renewable Energy Development Agency Limited (IREDA),2023-11-29,32,50.0,56.25,184.27294921875,207.3108062744141,142.14630126953125,,268.5458984375,314.6216125488282,184.2926025390625,,1258.2607925510406,314.6216125488282,68.60978694579461,,22704.69921875,23914.150390625,26202.94921875,,20096.599609375,12.977815451716168,255.56808298578383,18.99600357997442,295.6256089688538,30.384989142772227,153.9076133962903,,,27.63986784242036,1230.6209247086201,18.99600357997442,295.6256089688538,14.186246607361719,54.42354033843289,,
ASKAUTOLTD,ASK Automotive Limited,2023-11-15,282,304.9,8.120567375886518,305.3806457519531,414.442138671875,468.1499938964844,,0.15764045652776246,35.927234723474925,53.54214296375349,,0.3155294181908408,35.927234723474925,23.912123282491414,,22200.55078125,23532.69921875,25910.05078125,,19675.44921875,12.833768288724348,-12.676127832196586,19.604380856139127,16.322853867335798,31.68721330417527,21.85492965957822,,,27.31459266233538,-26.999063244144537,19.604380856139116,16.32285386733581,14.755049258921616,9.157074023569798,,
PREMIERENE,Protean eGov Technologies Limited,2025-02-06 00:00:00+05:30,792,792.0,0.0,751.229248046875,623.4500122070312,,,-5.147822216303662,-21.28156411527383,,,-10.030643696900633,-21.28156411527383,,,24574.19921875,25642.80078125,,,23696.30078125,3.704791079435691,-8.852613295739353,8.21436230899041,-29.49592642426424,,,,,7.546836928294032,-17.577480625194664,8.21436230899042,-29.49592642426425,,,,
ESAFSFB,ESAF Small Finance Bank Limited,2023-11-10,60,71.9,19.833333333333343,54.57463455200195,44.81999969482422,28.059999465942383,,-24.096474892904105,-37.66342184308176,-60.97357515167958,,-42.38654876316463,-37.66342184308176,-37.528866787675106,,22055.19921875,24148.19921875,25574.349609375,,19425.349609375,13.538235667613366,-37.63471056051747,24.312816522466466,-61.97623836554823,31.654513940034263,-92.62808909171385,,,28.909309585145103,-71.29585834830974,24.312816522466463,-61.97623836554822,14.740800912332075,-52.26966770000718,,
HONASA,Honasa Consumer Limited (Mamaearth),2023-11-07,324,324.0,0.0,428.0,387.8500061035156,276.95001220703125,,32.098765432098766,19.70679200725791,-14.521601170669369,,74.50083828684654,19.70679200725791,-7.545471268666004,,22302.5,24484.05078125,25509.69921875,,19406.69921875,14.921655396463246,17.177110035635522,26.162880690161156,-6.456088682903246,31.44790327921153,-45.9695044498809,,,32.069868790634494,42.43096949621205,26.16288069016115,-6.456088682903239,14.650731911842385,-22.19620318050839,,
CELLO,Cello World Limited,2023-11-06,648,831.0,28.240740740740737,927.3610229492188,819.428466796875,643.2000122070312,,11.595790968618381,-1.392482936597473,-22.59927650938252,,24.53620561911567,-1.3924829365974722,-12.022319028848305,,22442.69921875,24213.30078125,25509.69921875,,19411.75,15.61399265264595,-4.018201684027568,24.73528033922753,-26.127763275825004,31.413701591819386,-54.01297810120191,,,33.665952970860744,-9.129747351745074,24.73528033922754,-26.12776327582501,14.635815342247827,-26.658134371096132,,
BLUEJET,Blue Jet Healthcare Limited,2023-11-01,346,359.9,4.017341040462421,378.8053283691406,471.96966552734375,656.4000244140625,,5.252939252331383,31.13911239992881,82.384002337889,,10.781812212549614,31.139112399928813,35.049621375955375,,22648.19921875,24205.349609375,25722.099609375,,18989.150390625,19.269155032504685,-14.016215780173301,27.469365987670795,3.6697464122580143,35.456821817968624,46.92718051992038,,,42.251313421676365,-31.46950120912675,27.469365987670802,3.669746412258011,16.385919173226714,18.66370220272866,,
